Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,52.230000,52.500000,51.900002,51.939999,33.480812,3513100
2005-01-04,52.320000,52.459999,51.340000,51.570000,33.242313,3295400
2005-01-05,51.700001,52.150002,51.590000,51.630001,33.280994,3450900
2005-01-06,51.630001,52.189999,51.389999,52.000000,33.519501,2961200
2005-01-07,52.099998,52.730000,52.000000,52.450001,33.809566,3734800
2005-01-10,52.430000,53.990002,52.349998,53.759998,34.653988,6645100
2005-01-11,53.500000,53.799999,53.180000,53.470001,34.467068,4540400
2005-01-12,53.250000,53.650002,53.000000,53.610001,34.557308,3587400
2005-01-13,53.450001,53.570000,52.529999,52.919998,34.112522,3662600
2005-01-14,52.919998,53.020000,52.619999,52.830002,34.054508,2718000
2005-01-18,52.470001,53.619999,52.419998,53.490002,34.479961,4336700
2005-01-19,53.549999,54.419998,53.500000,54.029999,34.828045,4078600
2005-01-20,54.000000,54.220001,53.270000,53.549999,34.518620,4214900
2005-01-21,53.560001,53.959999,53.400002,53.570000,34.531536,3987600
2005-01-24,53.599998,53.709999,53.029999,53.310001,34.363934,3594600
2005-01-25,53.549999,53.759998,53.279999,53.389999,34.415489,2933800
2005-01-26,53.490002,53.930000,53.299999,53.410000,34.428379,3574600
2005-01-27,53.299999,53.570000,53.200001,53.459999,34.460617,2624500
2005-01-28,53.259998,53.410000,52.590000,53.220001,34.305920,3321500
2005-01-31,53.849998,53.970001,53.459999,53.700001,34.615330,3877900
2005-02-01,53.450001,54.029999,53.119999,53.880001,34.731350,3250400
2005-02-02,53.869999,54.240002,53.650002,54.139999,34.898952,3843400
2005-02-03,54.250000,54.730000,54.169998,54.330002,35.021420,4352300
2005-02-04,54.000000,55.400002,54.000000,55.310001,35.653130,4580300
2005-02-07,55.000000,55.000000,54.310001,54.700001,35.259933,3093400
2005-02-08,54.700001,55.709999,54.459999,55.500000,35.775608,4746900
2005-02-09,55.500000,55.500000,54.750000,54.990002,35.446857,2638400
2005-02-10,55.000000,55.360001,54.790001,55.160000,35.556442,2225400
2005-02-11,55.000000,55.549999,54.770000,55.099998,35.517776,2293100
2005-02-14,55.000000,55.240002,54.660000,54.799999,35.324379,2411400
